ID,Perfil,Nome,Posição,Idade,Valor de Mercado,Nacionalidade,URL Clube Antigo,Clube Antigo,URL Liga Antiga,Liga Antiga,URL Clube Novo,Clube Novo,URL Liga Nova,Liga Nova,Valor Transferência,Ano da Tranferência
72489,/rever/profil/spieler/72489,Réver,Centre-Back,30,4500000.0,Brazil,/clube-atletico-mineiro/startseite/verein/330/saison_id/2014,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2014,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,1800000.0,2014
54419,/egidio/profil/spieler/54419,Egídio,Left-Back,28,4500000.0,Brazil,/dnipro-dnipropetrovsk/startseite/verein/339/saison_id/2014,Dnipro,/premier-liga/transfers/wettbewerb/UKR1/saison_id/2014,Premier Liga,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2014,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,0.0,2014
58426,/douglas/profil/spieler/58426,Douglas,Right-Back,24,2000000.0,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2014,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/fc-barcelona/startseite/verein/131/saison_id/2014,Barcelona,/laliga/transfers/wettbewerb/ES1/saison_id/2014,LaLiga,4000000.0,2014
45025,/paulo-vinicius/profil/spieler/45025,Paulo Vinícius,Centre-Back,29,4000000.0,Brazil,/sc-braga/startseite/verein/1075/saison_id/2014,SC Braga,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/operario-futebol-clube-ltda-mt-/startseite/verein/32542/saison_id/2014,Operário-MT,,Brazil,0.0,2014
41417,/carlinhos/profil/spieler/41417,Carlinhos,Left-Back,27,3500000.0,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2014,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/fc-sao-paulo/startseite/verein/585/saison_id/2014,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,0.0,2014
113586,/manoel/profil/spieler/113586,Manoel,Centre-Back,24,750000.0,Brazil,/club-athletico-paranaense/startseite/verein/679/saison_id/2014,Atlético-PR,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2014,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,3000000.0,2014
226009,/cleber-reis/profil/spieler/226009,Cléber Reis,Centre-Back,23,1000000.0,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2014,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/hamburger-sv/startseite/verein/41/saison_id/2014,Hamburger SV,/bundesliga/transfers/wettbewerb/L1/saison_id/2014,Bundesliga,3000000.0,2014
291451,/luis-gustavo/profil/spieler/291451,Luís Gustavo,Centre-Back,22,350000.0,Brazil,/gd-estoril-praia/startseite/verein/1465/saison_id/2014,Estoril Praia,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/madureira-esporte-clube-rj-/startseite/verein/4907/saison_id/2014,Madureira,,Brazil,0.0,2014
11950,/gabriel-santos/profil/spieler/11950,Gabriel Santos,Centre-Back,32,300000.0,Brazil,/caldas-novas-atletico-clube-go-/startseite/verein/40184/saison_id/2014,Caldas Novas,,Brazil,/ad-recreativa-cultural-icasa-ce-/startseite/verein/16441/saison_id/2014,Icasa,,Brazil,0.0,2014
18699,/adailton/profil/spieler/18699,Adailton,Centre-Back,31,300000.0,Brazil,/esporte-clube-bahia/startseite/verein/10010/saison_id/2014,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/chicago-fire-fc/startseite/verein/432/saison_id/2014,Chicago,/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2014,MLS,0.0,2014
18699,/adailton/profil/spieler/18699,Adailton,Centre-Back,31,300000.0,Brazil,/fc-sion/startseite/verein/321/saison_id/2014,FC Sion,/super-league/transfers/wettbewerb/C1/saison_id/2014,Super League,/esporte-clube-bahia/startseite/verein/10010/saison_id/2014,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,0.0,2014
20386,/gladstone/profil/spieler/20386,Gladstone,Centre-Back,30,300000.0,Brazil,/itumbiara-esporte-clube-go-/startseite/verein/12421/saison_id/2014,Itumbiara-GO,,Brazil,/guarani-fc-sp-/startseite/verein/1755/saison_id/2014,Guarani,,Brazil,0.0,2014
23167,/elvis/profil/spieler/23167,Élvis,Centre-Back,36,300000.0,Brazil,/fc-famalicao/startseite/verein/3329/saison_id/2014,Famalicão,,Portugal,/ccd-santa-eulalia-vizela/startseite/verein/34326/saison_id/2014,Santa Eulália,,Portugal,0.0,2014
45589,/danny-morais/profil/spieler/45589,Danny Morais,Centre-Back,29,300000.0,Brazil,/chapecoense/startseite/verein/17776/saison_id/2014,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2014,Santa Cruz-PE,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
45589,/danny-morais/profil/spieler/45589,Danny Morais,Centre-Back,29,300000.0,Brazil,/al-ettifaq/startseite/verein/7732/saison_id/2014,Al-Ettifaq,,Saudi Arabia,/chapecoense/startseite/verein/17776/saison_id/2014,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,0.0,2014
52061,/marco-aurelio/profil/spieler/52061,Marco Aurélio,Left-Back,31,300000.0,Brazil,/ethnikos-achnas/startseite/verein/4590/saison_id/2014,Ethnikos,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2014,Protathlima ML,/nea-salamina-famagusta/startseite/verein/18945/saison_id/2014,Nea Salamis,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2014,Protathlima ML,0.0,2014
53274,/wendel/profil/spieler/53274,Wendel,Right-Back,33,300000.0,Brazil,/vereinslos/startseite/verein/515/saison_id/2014,Without Club,,,/boa-esporte-clube-mg-/startseite/verein/17561/saison_id/2014,Boa Esporte,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
54138,/diego-sacomam/profil/spieler/54138,Diego Sacomam,Centre-Back,28,300000.0,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2014,Ponte Preta,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2014,Santa Cruz-PE,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
55348,/andre-rocha/profil/spieler/55348,André Rocha,Right-Back,30,300000.0,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2014,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/botafogo-futebol-clube-sp-/startseite/verein/9030/saison_id/2014,Botafogo-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2014,Paulistão A1 - Primeira Fase,0.0,2014
64360,/leo-veloso/profil/spieler/64360,Léo Veloso,Left-Back,27,300000.0,Brazil,/goias-ec/startseite/verein/3197/saison_id/2014,Goiás,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2014,Santa Cruz-PE,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
68302,/bruno-barros/profil/spieler/68302,Bruno Barros,Left-Back,32,300000.0,Brazil,/america-futebol-clube-teofilo-otoni-/startseite/verein/31465/saison_id/2014,América TO-MG,,Brazil,/tupi-football-club-mg-/startseite/verein/8294/saison_id/2014,Tupi,,Brazil,0.0,2014
68302,/bruno-barros/profil/spieler/68302,Bruno Barros,Left-Back,32,300000.0,Brazil,/tupi-football-club-mg-/startseite/verein/8294/saison_id/2014,Tupi,,Brazil,/america-futebol-clube-teofilo-otoni-/startseite/verein/31465/saison_id/2014,América TO-MG,,Brazil,0.0,2014
68779,/jeci/profil/spieler/68779,Jeci,Centre-Back,34,300000.0,Brazil,/kawasaki-frontale/startseite/verein/9598/saison_id/2014,Kawasaki Front.,/j1-league-first-stage-93-95-97-04-15-16-/transfers/wettbewerb/JL11/saison_id/2014,J1 - 1st Stage,/avai-fc-sc-/startseite/verein/2035/saison_id/2014,Avaí FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2014,Série A,0.0,2014
75144,/ozeia/profil/spieler/75144,Ozéia,Centre-Back,32,300000.0,Brazil,/vitoria-setubal-fc/startseite/verein/1085/saison_id/2014,Vitória Setúbal,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/al-riffa-sc/startseite/verein/12561/saison_id/2014,Al-Riffa SC,,Bahrain,0.0,2014
112371,/daotm/profil/spieler/112371,Dão,Centre-Back,30,300000.0,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2014,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2014,Paysandu,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
139169,/claiton/profil/spieler/139169,Claiton,Centre-Back,29,300000.0,Brazil,/chievo-verona/startseite/verein/862/saison_id/2014,Chievo Verona,/serie-a/transfers/wettbewerb/IT1/saison_id/2014,Serie A,/fc-crotone/startseite/verein/4083/saison_id/2014,Crotone,/serie-b/transfers/wettbewerb/IT2/saison_id/2014,Serie B,0.0,2014
150185,/magal/profil/spieler/150185,Magal,Left-Back,27,300000.0,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2014,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/red-bull-bragantino/startseite/verein/8793/saison_id/2014,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
150185,/magal/profil/spieler/150185,Magal,Left-Back,27,300000.0,Brazil,/red-bull-bragantino/startseite/verein/8793/saison_id/2014,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/sao-bernardo-futebol-clube-sp-/startseite/verein/16439/saison_id/2014,São Bernardo,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2014,Paulistão A1 - Primeira Fase,0.0,2014
270423,/roniery/profil/spieler/270423,Roniery,Right-Back,27,300000.0,Brazil,/parana-clube/startseite/verein/309/saison_id/2014,Paraná,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/ceara-sporting-club/startseite/verein/2029/saison_id/2014,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
240912,/hebert/profil/spieler/240912,Hebert,Centre-Back,23,250000.0,Brazil,/sc-braga/startseite/verein/1075/saison_id/2014,SC Braga,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/piast-gliwice/startseite/verein/6112/saison_id/2014,Piast Gliwice,/pko-ekstraklasa/transfers/wettbewerb/PL1/saison_id/2014,Ekstraklasa,50000.0,2014
237020,/jairo-rodrigues/profil/spieler/237020,Jairo Rodrigues,Centre-Back,21,125000.0,Brazil,/pofk-botev-vratsa/startseite/verein/26462/saison_id/2014,Botev Vratsa,/vtora-liga/transfers/wettbewerb/BU2/saison_id/2014,Vtora Liga,/cd-trofense/startseite/verein/3348/saison_id/2014,Trofense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2014,Liga Portugal 2,15000.0,2014
355496,/lucas-cunha/profil/spieler/355496,Lucas Cunha,Centre-Back,17,1.0,Brazil,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2014,Mirassol-SP,,Brazil,/sc-braga-b/startseite/verein/10789/saison_id/2014,Braga B,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2014,Liga Portugal 2,200000.0,2014
319280,/diogo-rangel/profil/spieler/319280,Diogo Rangel,Centre-Back,22,1.0,Brazil,/daejeon-hana-citizen/startseite/verein/6499/saison_id/2014,Daejeon Citizen,/k-league-2/transfers/wettbewerb/RSK2/saison_id/2014,K League 2,/gangwon-fc/startseite/verein/21459/saison_id/2014,Gangwon FC,/k-league-2/transfers/wettbewerb/RSK2/saison_id/2014,K League 2,0.0,2014
75144,/ozeia/profil/spieler/75144,Ozéia,Centre-Back,32,300000.0,Brazil,/vitoria-setubal-fc/startseite/verein/1085/saison_id/2014,Vitória Setúbal,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/al-riffa-sc/startseite/verein/12561/saison_id/2014,Al-Riffa SC,,Bahrain,0.0,2014
112371,/daotm/profil/spieler/112371,Dão,Centre-Back,30,300000.0,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2014,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2014,Paysandu,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
139169,/claiton/profil/spieler/139169,Claiton,Centre-Back,29,300000.0,Brazil,/chievo-verona/startseite/verein/862/saison_id/2014,Chievo Verona,/serie-a/transfers/wettbewerb/IT1/saison_id/2014,Serie A,/fc-crotone/startseite/verein/4083/saison_id/2014,Crotone,/serie-b/transfers/wettbewerb/IT2/saison_id/2014,Serie B,0.0,2014
150185,/magal/profil/spieler/150185,Magal,Left-Back,27,300000.0,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2014,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/red-bull-bragantino/startseite/verein/8793/saison_id/2014,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
150185,/magal/profil/spieler/150185,Magal,Left-Back,27,300000.0,Brazil,/red-bull-bragantino/startseite/verein/8793/saison_id/2014,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/sao-bernardo-futebol-clube-sp-/startseite/verein/16439/saison_id/2014,São Bernardo,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2014,Paulistão A1 - Primeira Fase,0.0,2014
270423,/roniery/profil/spieler/270423,Roniery,Right-Back,27,300000.0,Brazil,/parana-clube/startseite/verein/309/saison_id/2014,Paraná,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/ceara-sporting-club/startseite/verein/2029/saison_id/2014,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
240912,/hebert/profil/spieler/240912,Hebert,Centre-Back,23,250000.0,Brazil,/sc-braga/startseite/verein/1075/saison_id/2014,SC Braga,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/piast-gliwice/startseite/verein/6112/saison_id/2014,Piast Gliwice,/pko-ekstraklasa/transfers/wettbewerb/PL1/saison_id/2014,Ekstraklasa,50000.0,2014
237020,/jairo-rodrigues/profil/spieler/237020,Jairo Rodrigues,Centre-Back,21,125000.0,Brazil,/pofk-botev-vratsa/startseite/verein/26462/saison_id/2014,Botev Vratsa,/vtora-liga/transfers/wettbewerb/BU2/saison_id/2014,Vtora Liga,/cd-trofense/startseite/verein/3348/saison_id/2014,Trofense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2014,Liga Portugal 2,15000.0,2014
355496,/lucas-cunha/profil/spieler/355496,Lucas Cunha,Centre-Back,17,1.0,Brazil,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2014,Mirassol-SP,,Brazil,/sc-braga-b/startseite/verein/10789/saison_id/2014,Braga B,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2014,Liga Portugal 2,200000.0,2014
319280,/diogo-rangel/profil/spieler/319280,Diogo Rangel,Centre-Back,22,1.0,Brazil,/daejeon-hana-citizen/startseite/verein/6499/saison_id/2014,Daejeon Citizen,/k-league-2/transfers/wettbewerb/RSK2/saison_id/2014,K League 2,/gangwon-fc/startseite/verein/21459/saison_id/2014,Gangwon FC,/k-league-2/transfers/wettbewerb/RSK2/saison_id/2014,K League 2,0.0,2014
75144,/ozeia/profil/spieler/75144,Ozéia,Centre-Back,32,300000.0,Brazil,/vitoria-setubal-fc/startseite/verein/1085/saison_id/2014,Vitória Setúbal,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/al-riffa-sc/startseite/verein/12561/saison_id/2014,Al-Riffa SC,,Bahrain,0.0,2014
112371,/daotm/profil/spieler/112371,Dão,Centre-Back,30,300000.0,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2014,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2014,Paysandu,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
139169,/claiton/profil/spieler/139169,Claiton,Centre-Back,29,300000.0,Brazil,/chievo-verona/startseite/verein/862/saison_id/2014,Chievo Verona,/serie-a/transfers/wettbewerb/IT1/saison_id/2014,Serie A,/fc-crotone/startseite/verein/4083/saison_id/2014,Crotone,/serie-b/transfers/wettbewerb/IT2/saison_id/2014,Serie B,0.0,2014
150185,/magal/profil/spieler/150185,Magal,Left-Back,27,300000.0,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2014,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/red-bull-bragantino/startseite/verein/8793/saison_id/2014,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
150185,/magal/profil/spieler/150185,Magal,Left-Back,27,300000.0,Brazil,/red-bull-bragantino/startseite/verein/8793/saison_id/2014,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/sao-bernardo-futebol-clube-sp-/startseite/verein/16439/saison_id/2014,São Bernardo,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2014,Paulistão A1 - Primeira Fase,0.0,2014
270423,/roniery/profil/spieler/270423,Roniery,Right-Back,27,300000.0,Brazil,/parana-clube/startseite/verein/309/saison_id/2014,Paraná,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/ceara-sporting-club/startseite/verein/2029/saison_id/2014,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
240912,/hebert/profil/spieler/240912,Hebert,Centre-Back,23,250000.0,Brazil,/sc-braga/startseite/verein/1075/saison_id/2014,SC Braga,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/piast-gliwice/startseite/verein/6112/saison_id/2014,Piast Gliwice,/pko-ekstraklasa/transfers/wettbewerb/PL1/saison_id/2014,Ekstraklasa,50000.0,2014
237020,/jairo-rodrigues/profil/spieler/237020,Jairo Rodrigues,Centre-Back,21,125000.0,Brazil,/pofk-botev-vratsa/startseite/verein/26462/saison_id/2014,Botev Vratsa,/vtora-liga/transfers/wettbewerb/BU2/saison_id/2014,Vtora Liga,/cd-trofense/startseite/verein/3348/saison_id/2014,Trofense,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2014,Liga Portugal 2,15000.0,2014
355496,/lucas-cunha/profil/spieler/355496,Lucas Cunha,Centre-Back,17,1.0,Brazil,/mirassol-futebol-clube-sp-/startseite/verein/3876/saison_id/2014,Mirassol-SP,,Brazil,/sc-braga-b/startseite/verein/10789/saison_id/2014,Braga B,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2014,Liga Portugal 2,200000.0,2014
319280,/diogo-rangel/profil/spieler/319280,Diogo Rangel,Centre-Back,22,1.0,Brazil,/daejeon-hana-citizen/startseite/verein/6499/saison_id/2014,Daejeon Citizen,/k-league-2/transfers/wettbewerb/RSK2/saison_id/2014,K League 2,/gangwon-fc/startseite/verein/21459/saison_id/2014,Gangwon FC,/k-league-2/transfers/wettbewerb/RSK2/saison_id/2014,K League 2,0.0,2014
75144,/ozeia/profil/spieler/75144,Ozéia,Centre-Back,32,300000.0,Brazil,/vitoria-setubal-fc/startseite/verein/1085/saison_id/2014,Vitória Setúbal,/liga-nos/transfers/wettbewerb/PO1/saison_id/2014,Liga NOS,/al-riffa-sc/startseite/verein/12561/saison_id/2014,Al-Riffa SC,,Bahrain,0.0,2014
112371,/daotm/profil/spieler/112371,Dão,Centre-Back,30,300000.0,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2014,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2014,Paysandu,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
139169,/claiton/profil/spieler/139169,Claiton,Centre-Back,29,300000.0,Brazil,/chievo-verona/startseite/verein/862/saison_id/2014,Chievo Verona,/serie-a/transfers/wettbewerb/IT1/saison_id/2014,Serie A,/fc-crotone/startseite/verein/4083/saison_id/2014,Crotone,/serie-b/transfers/wettbewerb/IT2/saison_id/2014,Serie B,0.0,2014
150185,/magal/profil/spieler/150185,Magal,Left-Back,27,300000.0,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2014,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,/red-bull-bragantino/startseite/verein/8793/saison_id/2014,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2014,Série B,0.0,2014
