0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
111,/joao-guilherme/profil/spieler/27369,João Guilherme,João Guilherme,/joao-guilherme/profil/spieler/27369,João Guilherme,Centre-Back,30,€800k,Brazil,/apoel-nikosia/startseite/verein/2784/saison_id/2016,,/apoel-nikosia/startseite/verein/2784/saison_id/2016,,/apoel-nikosia/startseite/verein/2784/saison_id/2016,APOEL Nicosia,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2016,Protathlima Cyta,/al-fateh/startseite/verein/27221/saison_id/2016,,/al-fateh/startseite/verein/27221/saison_id/2016,,/al-fateh/startseite/verein/27221/saison_id/2016,Al-Fateh,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2016,Saudi Pro League,free transfer
112,/choco/profil/spieler/32804,Choco,Choco,/choco/profil/spieler/32804,Choco,Right-Back,26,€800k,Brazil,/pfc-montana/startseite/verein/24078/saison_id/2016,,/pfc-montana/startseite/verein/24078/saison_id/2016,,/pfc-montana/startseite/verein/24078/saison_id/2016,Montana,/efbet-liga/transfers/wettbewerb/BU1/saison_id/2016,efbet Liga,/lokomotive-plovdiv/startseite/verein/2259/saison_id/2016,,/lokomotive-plovdiv/startseite/verein/2259/saison_id/2016,,/lokomotive-plovdiv/startseite/verein/2259/saison_id/2016,Loko Plovdiv,/efbet-liga/transfers/wettbewerb/BU1/saison_id/2016,efbet Liga,free transfer
113,/wires/profil/spieler/69458,Wíres,Wíres,/wires/profil/spieler/69458,Wíres,Right-Back,33,€800k,Brazil,/recreativo-do-libolo/startseite/verein/26740/saison_id/2016,,/recreativo-do-libolo/startseite/verein/26740/saison_id/2016,,/recreativo-do-libolo/startseite/verein/26740/saison_id/2016,C.R.D. Libolo,Angola,/unbekannt/startseite/verein/75/saison_id/2016,,/unbekannt/startseite/verein/75/saison_id/2016,,/unbekannt/startseite/verein/75/saison_id/2016,Unknown,,?,,
114,/elizio/profil/spieler/80144,Elízio,Elízio,/elizio/profil/spieler/80144,Elízio,Left-Back,28,€800k,Brazil,/apollon-limassol/startseite/verein/429/saison_id/2016,,/apollon-limassol/startseite/verein/429/saison_id/2016,,/apollon-limassol/startseite/verein/429/saison_id/2016,Apol. Limassol,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2016,Protathlima Cyta,/fc-vizela/startseite/verein/6912/saison_id/2016,,/fc-vizela/startseite/verein/6912/saison_id/2016,,/fc-vizela/startseite/verein/6912/saison_id/2016,Vizela,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2016,Ledman LigaPro,free transfer
115,/joao-paulo/profil/spieler/167471,João Paulo,João Paulo,/joao-paulo/profil/spieler/167471,João Paulo,Left-Back,30,€800k,Brazil,/esporte-clube-bahia/startseite/verein/10010/saison_id/2016,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2016,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2016,EC Bahia,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,Figueirense FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,?
116,/gilberto/profil/spieler/231614,Gilberto,Gilberto,/gilberto/profil/spieler/231614,Gilberto,Right-Back,23,€800k,Brazil,/ac-florenz/startseite/verein/430/saison_id/2016,,/ac-florenz/startseite/verein/430/saison_id/2016,,/ac-florenz/startseite/verein/430/saison_id/2016,Fiorentina,/serie-a/transfers/wettbewerb/IT1/saison_id/2016,Serie A,/latina-calcio-1932/startseite/verein/22045/saison_id/2016,,/latina-calcio-1932/startseite/verein/22045/saison_id/2016,,/latina-calcio-1932/startseite/verein/22045/saison_id/2016,Latina Calcio,/serie-b/transfers/wettbewerb/IT2/saison_id/2016,Serie B,loan transfer
117,/fabio-aguiar/profil/spieler/256053,Fábio Aguiar,Fábio Aguiar,/fabio-aguiar/profil/spieler/256053,Fábio Aguiar,Centre-Back,27,€800k,Brazil,/yokohama-f-marinos/startseite/verein/3828/saison_id/2016,,/yokohama-f-marinos/startseite/verein/3828/saison_id/2016,,/yokohama-f-marinos/startseite/verein/3828/saison_id/2016,Yokohama F. M.,/j1-league/transfers/wettbewerb/JAP1/saison_id/2016,J1 League,/gamba-osaka/startseite/verein/596/saison_id/2016,,/gamba-osaka/startseite/verein/596/saison_id/2016,,/gamba-osaka/startseite/verein/596/saison_id/2016,Gamba Osaka,/j1-league/transfers/wettbewerb/JAP1/saison_id/2016,J1 League,?
118,/matheus-ribeiro/profil/spieler/373299,Matheus Ribeiro,Matheus Ribeiro,/matheus-ribeiro/profil/spieler/373299,Matheus Ribeiro,Right-Back,23,€800k,Brazil,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2016,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2016,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2016,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/fc-santos/startseite/verein/221/saison_id/2016,,/fc-santos/startseite/verein/221/saison_id/2016,,/fc-santos/startseite/verein/221/saison_id/2016,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,free transfer
119,/vilson/profil/spieler/56661,Vilson,Vilson,/vilson/profil/spieler/56661,Vilson,Centre-Back,27,€750k,Brazil,/social-esportiva-vitoria-sp-/startseite/verein/23873/saison_id/2016,,/social-esportiva-vitoria-sp-/startseite/verein/23873/saison_id/2016,,/social-esportiva-vitoria-sp-/startseite/verein/23873/saison_id/2016,Vitoria-SP,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2016,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2016,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2016,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,€140k,
120,/juan/profil/spieler/7336,Juan,Juan,/juan/profil/spieler/7336,Juan,Left-Back,35,€750k,Brazil,/goias-ec/startseite/verein/3197/saison_id/2016,,/goias-ec/startseite/verein/3197/saison_id/2016,,/goias-ec/startseite/verein/3197/saison_id/2016,Goiás,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,/avai-fc-sc-/startseite/verein/2035/saison_id/2016,,/avai-fc-sc-/startseite/verein/2035/saison_id/2016,,/avai-fc-sc-/startseite/verein/2035/saison_id/2016,Avaí FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,?
121,/juan/profil/spieler/7336,Juan,Juan,/juan/profil/spieler/7336,Juan,Left-Back,34,€750k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/goias-ec/startseite/verein/3197/saison_id/2016,,/goias-ec/startseite/verein/3197/saison_id/2016,,/goias-ec/startseite/verein/3197/saison_id/2016,Goiás,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,free transfer
122,/edcarlos/profil/spieler/13813,Edcarlos,Edcarlos,/edcarlos/profil/spieler/13813,Edcarlos,Centre-Back,31,€750k,Brazil,/clube-atletico-mineiro/startseite/verein/330/saison_id/2016,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2016,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2016,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/olimpia-asuncion/startseite/verein/629/saison_id/2016,,/olimpia-asuncion/startseite/verein/629/saison_id/2016,,/olimpia-asuncion/startseite/verein/629/saison_id/2016,Olimpia,/primera-division-clausura/transfers/wettbewerb/PR1C/saison_id/2016,Primera División Clausura,free transfer
123,/rodrigo/profil/spieler/26133,Rodrigo,Rodrigo,/rodrigo/profil/spieler/26133,Rodrigo,Centre-Back,36,€700k,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2016,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2016,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2016,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,Ponte Preta,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,free transfer
124,/paulo-andre/profil/spieler/32802,Paulo André,Paulo André,/paulo-andre/profil/spieler/32802,Paulo André,Centre-Back,33,€1.00m,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2016,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2016,,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2016,Cruzeiro,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/club-athletico-paranaense/startseite/verein/679/saison_id/2016,,/club-athletico-paranaense/startseite/verein/679/saison_id/2016,,/club-athletico-paranaense/startseite/verein/679/saison_id/2016,Atlético-PR,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,free transfer
125,/felipe-lopes/profil/spieler/45448,Felipe Lopes,Felipe Lopes,/felipe-lopes/profil/spieler/45448,Felipe Lopes,Centre-Back,28,€750k,Brazil,/vfl-wolfsburg/startseite/verein/82/saison_id/2016,,/vfl-wolfsburg/startseite/verein/82/saison_id/2016,,/vfl-wolfsburg/startseite/verein/82/saison_id/2016,VfL Wolfsburg,/bundesliga/transfers/wettbewerb/L1/saison_id/2016,Bundesliga,/gd-chaves/startseite/verein/3325/saison_id/2016,,/gd-chaves/startseite/verein/3325/saison_id/2016,,/gd-chaves/startseite/verein/3325/saison_id/2016,Chaves,/liga-nos/transfers/wettbewerb/PO1/saison_id/2016,Liga NOS,free transfer
126,/guilherme-santos/profil/spieler/53965,Guilherme Santos,Guilherme Santos,/guilherme-santos/profil/spieler/53965,Guilherme Santos,Left-Back,28,€750k,Brazil,/sampaio-correa-fc-ma-/startseite/verein/3319/saison_id/2016,,/sampaio-correa-fc-ma-/startseite/verein/3319/saison_id/2016,,/sampaio-correa-fc-ma-/startseite/verein/3319/saison_id/2016,Sampaio-MA,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,/anorthosis-famagusta/startseite/verein/3899/saison_id/2016,,/anorthosis-famagusta/startseite/verein/3899/saison_id/2016,,/anorthosis-famagusta/startseite/verein/3899/saison_id/2016,Anorthosis,/protathlima-cyta/transfers/wettbewerb/ZYP1/saison_id/2016,Protathlima Cyta,?
127,/rafael-lima/profil/spieler/54305,Rafael Lima,Rafael Lima,/rafael-lima/profil/spieler/54305,Rafael Lima,Centre-Back,30,€750k,Brazil,/chapecoense/startseite/verein/17776/saison_id/2016,,/chapecoense/startseite/verein/17776/saison_id/2016,,/chapecoense/startseite/verein/17776/saison_id/2016,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2016,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2016,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2016,América-MG,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,free transfer
128,/rafael-marques/profil/spieler/55472,Rafael Marques,Rafael Marques,/rafael-marques/profil/spieler/55472,Rafael Marques,Centre-Back,32,€750k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2016,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2016,,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2016,Vasco da Gama,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,free transfer
129,/thiago-carleto/profil/spieler/60982,Thiago Carleto,Thiago Carleto,/thiago-carleto/profil/spieler/60982,Thiago Carleto,Left-Back,28,€750k,Brazil,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2016,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2016,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2016,Linense,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2016,Paulistão A1 - Primeira Fase,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,free transfer
130,/thiago-carleto/profil/spieler/60982,Thiago Carleto,Thiago Carleto,/thiago-carleto/profil/spieler/60982,Thiago Carleto,Left-Back,27,€750k,Brazil,/fc-sao-paulo/startseite/verein/585/saison_id/2016,,/fc-sao-paulo/startseite/verein/585/saison_id/2016,,/fc-sao-paulo/startseite/verein/585/saison_id/2016,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/fc-arouca/startseite/verein/8024/saison_id/2016,,/fc-arouca/startseite/verein/8024/saison_id/2016,,/fc-arouca/startseite/verein/8024/saison_id/2016,Arouca,/liga-nos/transfers/wettbewerb/PO1/saison_id/2016,Liga NOS,?
131,/thiago-carleto/profil/spieler/60982,Thiago Carleto,Thiago Carleto,/thiago-carleto/profil/spieler/60982,Thiago Carleto,Left-Back,27,€750k,Brazil,/fc-arouca/startseite/verein/8024/saison_id/2016,,/fc-arouca/startseite/verein/8024/saison_id/2016,,/fc-arouca/startseite/verein/8024/saison_id/2016,Arouca,/liga-nos/transfers/wettbewerb/PO1/saison_id/2016,Liga NOS,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2016,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2016,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2016,Linense,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2016,Paulistão A1 - Primeira Fase,free transfer
132,/aderlan/profil/spieler/101506,Aderlan,Aderlan,/aderlan/profil/spieler/101506,Aderlan,Right-Back,26,€750k,Brazil,/associacao-atletica-santa-rita-al-/startseite/verein/20831/saison_id/2016,,/associacao-atletica-santa-rita-al-/startseite/verein/20831/saison_id/2016,,/associacao-atletica-santa-rita-al-/startseite/verein/20831/saison_id/2016,Santa Rita-AL,Brazil,/luverdense-esporte-clube-mt-/startseite/verein/21599/saison_id/2016,,/luverdense-esporte-clube-mt-/startseite/verein/21599/saison_id/2016,,/luverdense-esporte-clube-mt-/startseite/verein/21599/saison_id/2016,Luverdense,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,loan transfer,
133,/jaime/profil/spieler/124784,Jaime,Jaime,/jaime/profil/spieler/124784,Jaime,Centre-Back,26,€750k,Brazil,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,Figueirense FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/joinville-ec-sc-/startseite/verein/3330/saison_id/2016,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2016,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2016,Joinville-SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,loan transfer
134,/ricardo-nascimento/profil/spieler/126203,Ricardo Nascimento,Ricardo Nascimento,/ricardo-nascimento/profil/spieler/126203,Ricardo Nascimento,Centre-Back,29,€750k,Brazil,/atletico-monte-azul-sp-/startseite/verein/25671/saison_id/2016,,/atletico-monte-azul-sp-/startseite/verein/25671/saison_id/2016,,/atletico-monte-azul-sp-/startseite/verein/25671/saison_id/2016,Monte Azul,Brazil,/mamelodi-sundowns-fc/startseite/verein/6356/saison_id/2016,,/mamelodi-sundowns-fc/startseite/verein/6356/saison_id/2016,,/mamelodi-sundowns-fc/startseite/verein/6356/saison_id/2016,Sundowns,/dstv-premiership/transfers/wettbewerb/SFA1/saison_id/2016,ABSA Premiership,?,
135,/gilson/profil/spieler/132568,Gilson,Gilson,/gilson/profil/spieler/132568,Gilson,Left-Back,30,€750k,Brazil,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2016,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2016,,/america-futebol-clube-mg-/startseite/verein/2863/saison_id/2016,América-MG,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2016,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2016,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2016,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,free transfer
136,/ayrton/profil/spieler/148606,Ayrton,Ayrton,/ayrton/profil/spieler/148606,Ayrton,Right-Back,32,€750k,Brazil,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,Figueirense FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2016,,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2016,,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2016,Paysandu,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,?
137,/marllon/profil/spieler/166032,Marllon,Marllon,/marllon/profil/spieler/166032,Marllon,Centre-Back,24,€750k,Brazil,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2016,,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2016,,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2016,Cianorte,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,Ponte Preta,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,loan transfer,
138,/marllon/profil/spieler/166032,Marllon,Marllon,/marllon/profil/spieler/166032,Marllon,Centre-Back,24,€750k,Brazil,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2016,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2016,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2016,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2016,,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2016,,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2016,Cianorte,Brazil,free transfer,
139,/luccas-claro/profil/spieler/175179,Luccas Claro,Luccas Claro,/luccas-claro/profil/spieler/175179,Luccas Claro,Centre-Back,25,€750k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,,/coritiba-fc/startseite/verein/776/saison_id/2016,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/genclerbirligi-ankara/startseite/verein/820/saison_id/2016,,/genclerbirligi-ankara/startseite/verein/820/saison_id/2016,,/genclerbirligi-ankara/startseite/verein/820/saison_id/2016,Genclerbirligi,/super-lig/transfers/wettbewerb/TR1/saison_id/2016,Süper Lig,free transfer
140,/rafael-amorim/profil/spieler/175601,Rafael Amorim,Rafael Amorim,/rafael-amorim/profil/spieler/175601,Rafael Amorim,Centre-Back,28,€750k,Brazil,/cf-os-belenenses/startseite/verein/68608/saison_id/2016,,/cf-os-belenenses/startseite/verein/68608/saison_id/2016,,/cf-os-belenenses/startseite/verein/68608/saison_id/2016,Belenenses,/liga-nos/transfers/wettbewerb/PO1/saison_id/2016,Liga NOS,/cd-tondela/startseite/verein/7179/saison_id/2016,,/cd-tondela/startseite/verein/7179/saison_id/2016,,/cd-tondela/startseite/verein/7179/saison_id/2016,Tondela,/liga-nos/transfers/wettbewerb/PO1/saison_id/2016,Liga NOS,?
141,/alemao/profil/spieler/179020,Alemão,Alemão,/alemao/profil/spieler/179020,Alemão,Centre-Back,29,€750k,Brazil,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2016,,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2016,,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2016,Santa Cruz-PE,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/al-faisaly-harmah/startseite/verein/28848/saison_id/2016,,/al-faisaly-harmah/startseite/verein/28848/saison_id/2016,,/al-faisaly-harmah/startseite/verein/28848/saison_id/2016,Al-Faisaly,/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2016,Saudi Pro League,free transfer
142,/leandro-silva/profil/spieler/192462,Leandro Silva,Leandro Silva,/leandro-silva/profil/spieler/192462,Leandro Silva,Right-Back,28,€750k,Brazil,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,,/figueirense-fc/startseite/verein/4064/saison_id/2016,Figueirense FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,/avai-fc-sc-/startseite/verein/2035/saison_id/2016,,/avai-fc-sc-/startseite/verein/2035/saison_id/2016,,/avai-fc-sc-/startseite/verein/2035/saison_id/2016,Avaí FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,free transfer
143,/diogo-mateus/profil/spieler/231009,Diogo Mateus,Diogo Mateus,/diogo-mateus/profil/spieler/231009,Diogo Mateus,Right-Back,23,€750k,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,Ponte Preta,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2016,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2016,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2016,EC Vitória,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,loan transfer
144,/diogo-mateus/profil/spieler/231009,Diogo Mateus,Diogo Mateus,/diogo-mateus/profil/spieler/231009,Diogo Mateus,Right-Back,23,€750k,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,,/aa-ponte-preta/startseite/verein/1134/saison_id/2016,Ponte Preta,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2016,,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2016,,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2016,Criciúma EC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,free transfer
145,/alan-costa/profil/spieler/271860,Alan Costa,Alan Costa,/alan-costa/profil/spieler/271860,Alan Costa,Centre-Back,26,€750k,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,Internacional,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2016,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2016,,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2016,EC Vitória,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,loan transfer
146,/iago-santos/profil/spieler/332220,Iago Santos,Iago Santos,/iago-santos/profil/spieler/332220,Iago Santos,Centre-Back,24,€750k,Brazil,/academica-coimbra/startseite/verein/2990/saison_id/2016,,/academica-coimbra/startseite/verein/2990/saison_id/2016,,/academica-coimbra/startseite/verein/2990/saison_id/2016,Coimbra,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2016,Ledman LigaPro,/dibba-al-hisn/startseite/verein/26713/saison_id/2016,,/dibba-al-hisn/startseite/verein/26713/saison_id/2016,,/dibba-al-hisn/startseite/verein/26713/saison_id/2016,Dibba Al-Hisn,United Arab Emirates,free transfer,
147,/tiago-pagnussat/profil/spieler/346729,Tiago Pagnussat,Tiago Pagnussat,/tiago-pagnussat/profil/spieler/346729,Tiago Pagnussat,Centre-Back,26,€750k,Brazil,/clube-atletico-mineiro/startseite/verein/330/saison_id/2016,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2016,,/clube-atletico-mineiro/startseite/verein/330/saison_id/2016,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/esporte-clube-bahia/startseite/verein/10010/saison_id/2016,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2016,,/esporte-clube-bahia/startseite/verein/10010/saison_id/2016,EC Bahia,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,loan transfer
148,/neris/profil/spieler/349513,Neris,Neris,/neris/profil/spieler/349513,Neris,Centre-Back,24,€750k,Brazil,/barra-futebol-clube-sc-/startseite/verein/52519/saison_id/2016,,/barra-futebol-clube-sc-/startseite/verein/52519/saison_id/2016,,/barra-futebol-clube-sc-/startseite/verein/52519/saison_id/2016,Barra,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,Internacional,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2016,Série B,loan transfer,
149,/neris/profil/spieler/349513,Neris,Neris,/neris/profil/spieler/349513,Neris,Centre-Back,24,€750k,Brazil,/barra-futebol-clube-sc-/startseite/verein/52519/saison_id/2016,,/barra-futebol-clube-sc-/startseite/verein/52519/saison_id/2016,,/barra-futebol-clube-sc-/startseite/verein/52519/saison_id/2016,Barra,Brazil,/sport-club-do-recife/startseite/verein/8718/saison_id/2016,,/sport-club-do-recife/startseite/verein/8718/saison_id/2016,,/sport-club-do-recife/startseite/verein/8718/saison_id/2016,Sport Recife,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,loan transfer,
